id,eventtime,eventtimensecs,issolicited,transactiontime,transactiontimensecs,txid,financefundid,execpricecurrencyid,isinternal,shortsellreportingexempt,swapindicator,directedorderindicator,linkedtransactioncount,linkedtransactionindex,transactiontobecleared,connectionukey,isestimatedprice,bookingeligible,agencyclientid,commissioncurrencyid,fxbuycurrencyid,fxsellcurrencyid,sequencenumber,elysiumrevisionnumber,traderid,possresend
8260199000004,1625990386,102000000,,1625990386,89000000,,256774,4,,,0,0,,,,9247,,0,,,,,7970421,,,
8260199000003,1625990386,64000000,,1625990386,26000000,,256774,4,,,0,0,,,,9247,,0,,,,,7970415,,,
8260199000002,1625990386,26000000,,1625990386,3000000,,256774,4,,,0,0,,,,9247,,0,,,,,7970414,,,
8260199000001,1625990385,962000000,,1625990385,943000000,,256774,4,,,0,0,,,,9247,,0,,,,,7970406,,,
8260199000000,1625990385,973000000,,1625990385,962000000,,256774,4,,,0,0,,,,9247,,0,,,,,7970407,,,
8260198000005,1625990362,522000000,,1625990362,500000000,,256774,4,,,0,0,,,,9247,,0,,,,,7969842,,,
8260198000004,1625990362,425000000,,1625990362,389000000,,256774,4,,,0,0,,,,9247,,0,,,,,7969835,,,
8260198000003,1625990362,489000000,,1625990362,454000000,,256774,4,,,0,0,,,,9247,,0,,,,,7969840,,,
8260198000002,1625990362,350000000,,1625990362,327000000,,256774,4,,,0,0,,,,9247,,0,,,,,7969829,,,
8260198000001,1625990362,327000000,,1625990362,315000000,,256774,4,,,0,0,,,,9247,,0,,,,,7969828,,,
8260198000000,1625990362,389000000,,1625990362,374000000,,256774,4,,,0,0,,,,9247,,0,,,,,7969834,,,
8260197000005,1625990337,218000000,,1625990337,177000000,,256774,4,,,0,0,,,,9247,,0,,,,,7969156,,,
8260197000004,1625990337,248000000,,1625990337,218000000,,256774,4,,,0,0,,,,9247,,0,,,,,7969157,,,
8260197000003,1625990337,59000000,,1625990337,33000000,,256774,4,,,0,0,,,,9247,,0,,,,,7969146,,,
8260197000002,1625990337,113000000,,1625990337,59000000,,256774,4,,,0,0,,,,9247,,0,,,,,7969147,,,
8260197000001,1625990336,950000000,,1625990336,938000000,,256774,4,,,0,0,,,,9247,,0,,,,,7969139,,,
8260197000000,1625990336,938000000,,1625990336,913000000,,256774,4,,,0,0,,,,9247,,0,,,,,7969138,,,
8260196000005,1625990313,71000000,,1625990313,62000000,,256774,4,,,0,0,,,,9247,,0,,,,,7968562,,,
8260196000004,1625990313,114000000,,1625990313,71000000,,256774,4,,,0,0,,,,9247,,0,,,,,7968563,,,
8260196000003,1625990313,32000000,,1625990313,0,,256774,4,,,0,0,,,,9247,,0,,,,,7968557,,,
8260196000002,1625990312,988000000,,1625990312,970000000,,256774,4,,,0,0,,,,9247,,0,,,,,7968555,,,
8260196000001,1625990312,924000000,,1625990312,903000000,,256774,4,,,0,0,,,,9247,,0,,,,,7968549,,,
8260196000000,1625990312,942000000,,1625990312,924000000,,256774,4,,,0,0,,,,9247,,0,,,,,7968550,,,
8260195000002,1625990285,915000000,,1625990285,750000000,,256774,4,,,0,0,,,,9247,,0,,,,,7967884,,,
8260195000001,1625990285,633000000,,1625990285,623000000,,256774,4,,,0,0,,,,9247,,0,,,,,7967876,,,
8260195000000,1625990285,562000000,,1625990285,536000000,,256774,4,,,0,0,,,,9247,,0,,,,,7967869,,,
8260194000002,1625990262,139000000,,1625990262,113000000,,256774,4,,,0,0,,,,9247,,0,,,,,7967306,,,
8260194000001,1625990262,31000000,,1625990262,5000000,,256774,4,,,0,0,,,,9247,,0,,,,,7967299,,,
8260194000000,1625990261,722000000,,1625990261,677000000,,256774,4,,,0,0,,,,9247,,0,,,,,7967287,,,
8260193000002,1625990238,163000000,,1625990238,151000000,,256774,4,,,0,0,,,,9247,,0,,,,,7966716,,,
8260193000001,1625990238,49000000,,1625990238,15000000,,256774,4,,,0,0,,,,9247,,0,,,,,7966709,,,
8260193000000,1625990237,922000000,,1625990237,902000000,,256774,4,,,0,0,,,,9247,,0,,,,,7966646,,,
8260192000002,1625990212,12000000,,1625990212,2000000,,256774,4,,,0,0,,,,9247,,0,,,,,7966029,,,
8260192000001,1625990211,856000000,,1625990211,846000000,,256774,4,,,0,0,,,,9247,,0,,,,,7966011,,,
8260192000000,1625990211,933000000,,1625990211,922000000,,256774,4,,,0,0,,,,9247,,0,,,,,7966018,,,
8260191000002,1625990186,605000000,,1625990186,565000000,,256774,4,,,0,0,,,,9247,,0,,,,,7965418,,,
8260191000001,1625990186,480000000,,1625990186,454000000,,256774,4,,,0,0,,,,9247,,0,,,,,7965410,,,
8260191000000,1625990186,363000000,,1625990186,347000000,,256774,4,,,0,0,,,,9247,,0,,,,,7965403,,,
8260190000002,1625990160,92000000,,1625990160,39000000,,256774,4,,,0,0,,,,9247,,0,,,,,7964694,,,
8260190000001,1625990159,958000000,,1625990159,947000000,,256774,4,,,0,0,,,,9247,,0,,,,,7964686,,,
8260190000000,1625990159,697000000,,1625990159,694000000,,256774,4,,,0,0,,,,9247,,0,,,,,7964675,,,
8260189000002,1625990037,255000000,,1625990037,204000000,,256774,4,,,0,0,,,,9247,,0,,,,,7961690,,,
8260189000001,1625990037,54000000,,1625990037,39000000,,256774,4,,,0,0,,,,9247,,0,,,,,7961665,,,
8260189000000,1625990037,148000000,,1625990037,130000000,,256774,4,,,0,0,,,,9247,,0,,,,,7961670,,,
8260188000002,1625990011,762000000,,1625990011,750000000,,256774,4,,,0,0,,,,9247,,0,,,,,7961075,,,
8260188000001,1625990011,682000000,,1625990011,657000000,,256774,4,,,0,0,,,,9247,,0,,,,,7961069,,,
8260188000000,1625990011,611000000,,1625990011,576000000,,256774,4,,,0,0,,,,9247,,0,,,,,7961064,,,
8260187000002,1625989986,519000000,,1625989986,500000000,,256774,4,,,0,0,,,,9247,,0,,,,,7960406,,,
8260187000001,1625989986,371000000,,1625989986,354000000,,256774,4,,,0,0,,,,9247,,0,,,,,7960395,,,
8260187000000,1625989986,449000000,,1625989986,423000000,,256774,4,,,0,0,,,,9247,,0,,,,,7960400,,,
8260186000002,1625989961,471000000,,1625989961,425000000,,256774,4,,,0,0,,,,9247,,0,,,,,7959809,,,
8260186000001,1625989961,367000000,,1625989961,327000000,,256774,4,,,0,0,,,,9247,,0,,,,,7959804,,,
8260186000000,1625989961,260000000,,1625989961,250000000,,256774,4,,,0,0,,,,9247,,0,,,,,7959799,,,
8260185000002,1625989935,177000000,,1625989935,160000000,,256774,4,,,0,0,,,,9247,,0,,,,,7959136,,,
8260185000001,1625989935,84000000,,1625989935,70000000,,256774,4,,,0,0,,,,9247,,0,,,,,7959131,,,
8260185000000,1625989934,993000000,,1625989934,959000000,,256774,4,,,0,0,,,,9247,,0,,,,,7959110,,,
8260184000002,1625989912,294000000,,1625989912,264000000,,256774,4,,,0,0,,,,9247,,0,,,,,7958583,,,
8260184000001,1625989912,163000000,,1625989912,133000000,,256774,4,,,0,0,,,,9247,,0,,,,,7958572,,,
8260184000000,1625989912,205000000,,1625989912,187000000,,256774,4,,,0,0,,,,9247,,0,,,,,7958577,,,
8260183000002,1625989888,923000000,,1625989888,894000000,,256774,4,,,0,0,,,,9247,,0,,,,,7958009,,,
8260183000001,1625989888,823000000,,1625989888,773000000,,256774,4,,,0,0,,,,9247,,0,,,,,7958003,,,
8260183000000,1625989888,740000000,,1625989888,723000000,,256774,4,,,0,0,,,,9247,,0,,,,,7957996,,,
8260182000002,1625989863,278000000,,1625989863,252000000,,256774,4,,,0,0,,,,9247,,0,,,,,7957353,,,
8260182000001,1625989863,366000000,,1625989863,356000000,,256774,4,,,0,0,,,,9247,,0,,,,,7957365,,,
8260182000000,1625989863,307000000,,1625989863,293000000,,256774,4,,,0,0,,,,9247,,0,,,,,7957358,,,
8260181000000,1625980839,624000000,,1625980839,598000000,,256774,4,,,0,0,,,,8818,,0,,,,,8102419,,,
8260180000000,1625980807,127000000,,1625980807,101000000,,256774,4,,,0,0,,,,8818,,0,,,,,8101610,,,
8260179000000,1625980773,499000000,,1625980773,464000000,,256774,4,,,0,0,,,,8818,,0,,,,,8100797,,,
8260178000000,1625980737,641000000,,1625980737,633000000,,256774,4,,,0,0,,,,8818,,0,,,,,8099924,,,
8260177000000,1625980701,808000000,,1625980701,788000000,,256774,4,,,0,0,,,,8818,,0,,,,,8099065,,,
8260176000000,1625980664,567000000,,1625980664,543000000,,256774,4,,,0,0,,,,8818,,0,,,,,8098145,,,
8260175000000,1625980626,216000000,,1625980626,201000000,,256774,4,,,0,0,,,,8818,,0,,,,,8097205,,,
8260174000001,1625241322,,0,1625241047,312000000,,,8,0,,,0,-1,,,,0,,,,,,,,,
8260174000000,1625241322,,0,1625241047,312000000,,,8,0,,,0,-1,,,,0,,,,,,,,,
8260173000000,1625937276,,,,,,256774,,,,,,,,,,,,,,,,,,,
8260172000000,1625937248,,,,,,256774,,,,,,,,,,,,,,,,,,,
8260171000002,1625775545,0,0,1625775317,0,,18,4,0,0,0,0,,,,,0,,,,,,,,,
8260171000001,1625676989,0,0,1625676827,0,,256774,8,0,0,0,0,,,,,0,,,,,,,,,
8260171000000,1625776768,0,0,1625775792,0,,18,4,0,0,0,0,,,,,0,,,,,,,,,
8260170000001,1625927699,524000000,,1625927699,490000000,,256774,4,,,0,0,,,,0,,0,,,,,8216347,,,
8260170000000,1625927699,524000000,,1625927699,490000000,,256774,4,,,0,0,,,,0,,0,,,,,8216348,,,
8260169000002,1625927606,683000000,,1625927606,667000000,,256774,4,,,0,0,,,,8818,,0,,,,,8213976,,,
8260169000001,1625927606,503000000,,1625927606,473000000,,256774,4,,,0,0,,,,8818,,0,,,,,8213958,,,
8260169000000,1625927606,555000000,,1625927606,529000000,,256774,4,,,0,0,,,,8818,,0,,,,,8213967,,,
8260168000005,1625927581,328000000,,1625927581,279000000,,256774,4,,,0,0,,,,8818,,0,,,,,8213287,,,
8260168000004,1625927581,173000000,,1625927581,173000000,,256774,4,,,0,0,,,,8818,,0,,,,,8213270,,,
8260168000003,1625927581,279000000,,1625927581,256000000,,256774,4,,,0,0,,,,8818,,0,,,,,8213286,,,
8260168000002,1625927581,207000000,,1625927581,173000000,,256774,4,,,0,0,,,,8818,,0,,,,,8213271,,,
8260168000001,1625927581,68000000,,1625927581,51000000,,256774,4,,,0,0,,,,8818,,0,,,,,8213258,,,
8260168000000,1625927581,51000000,,1625927581,42000000,,256774,4,,,0,0,,,,8818,,0,,,,,8213257,,,
8260167000002,1625927556,573000000,,1625927556,566000000,,256774,4,,,0,0,,,,8818,,0,,,,,8212614,,,
8260167000001,1625927556,447000000,,1625927556,439000000,,256774,4,,,0,0,,,,8818,,0,,,,,8212589,,,
8260167000000,1625927556,512000000,,1625927556,506000000,,256774,4,,,0,0,,,,8818,,0,,,,,8212602,,,
8260166000002,1625927532,739000000,,1625927532,716000000,,256774,4,,,0,0,,,,8818,,0,,,,,8212028,,,
8260166000001,1625927532,625000000,,1625927532,604000000,,256774,4,,,0,0,,,,8818,,0,,,,,8212019,,,
8260166000000,1625927532,573000000,,1625927532,554000000,,256774,4,,,0,0,,,,8818,,0,,,,,8212010,,,
8260165000005,1625927508,308000000,,1625927508,295000000,,256774,4,,,0,0,,,,8818,,0,,,,,8211373,,,
8260165000004,1625927508,295000000,,1625927508,269000000,,256774,4,,,0,0,,,,8818,,0,,,,,8211372,,,
8260165000003,1625927508,178000000,,1625927508,165000000,,256774,4,,,0,0,,,,8818,,0,,,,,8211358,,,
8260165000002,1625927508,204000000,,1625927508,178000000,,256774,4,,,0,0,,,,8818,,0,,,,,8211359,,,
8260165000001,1625927508,35000000,,1625927508,12000000,,256774,4,,,0,0,,,,8818,,0,,,,,8211347,,,
8260165000000,1625927508,58000000,,1625927508,35000000,,256774,4,,,0,0,,,,8818,,0,,,,,8211349,,,
8260164000002,1625927486,166000000,,1625927486,135000000,,256774,4,,,0,0,,,,8818,,0,,,,,8210825,,,
8260164000001,1625927485,985000000,,1625927485,959000000,,256774,4,,,0,0,,,,8818,,0,,,,,8210806,,,
8260164000000,1625927486,70000000,,1625927486,47000000,,256774,4,,,0,0,,,,8818,,0,,,,,8210816,,,
8260163000002,1625927460,956000000,,1625927460,930000000,,256774,4,,,0,0,,,,8818,,0,,,,,8210212,,,
8260163000001,1625927460,891000000,,1625927460,858000000,,256774,4,,,0,0,,,,8818,,0,,,,,8210203,,,
8260163000000,1625927460,854000000,,1625927460,828000000,,256774,4,,,0,0,,,,8818,,0,,,,,8210194,,,
8260162000005,1625927434,973000000,,1625927434,932000000,,256774,4,,,0,0,,,,8818,,0,,,,,8209527,,,
8260162000004,1625927434,932000000,,1625927434,930000000,,256774,4,,,0,0,,,,8818,,0,,,,,8209526,,,
8260162000003,1625927434,842000000,,1625927434,800000000,,256774,4,,,0,0,,,,8818,,0,,,,,8209517,,,
8260162000002,1625927434,800000000,,1625927434,774000000,,256774,4,,,0,0,,,,8818,,0,,,,,8209516,,,
8260162000001,1625927434,696000000,,1625927434,670000000,,256774,4,,,0,0,,,,8818,,0,,,,,8209505,,,
8260162000000,1625927434,722000000,,1625927434,696000000,,256774,4,,,0,0,,,,8818,,0,,,,,8209506,,,
8260161000002,1625927412,242000000,,1625927412,225000000,,256774,4,,,0,0,,,,8818,,0,,,,,8208946,,,
8260161000001,1625927412,161000000,,1625927412,148000000,,256774,4,,,0,0,,,,8818,,0,,,,,8208937,,,
8260161000000,1625927412,58000000,,1625927412,40000000,,256774,4,,,0,0,,,,8818,,0,,,,,8208925,,,
8260160000004,1625751435,,0,1625750937,0,,,3862,0,,,0,,,,,0,,,,,,,,,
8260160000003,1625604622,,0,1625604544,563000000,,,4,0,,,0,,,,,0,,,,,,,,,
8260160000002,1625597924,0,0,1625597922,0,,256774,10201,0,0,0,0,,,,,0,,,,,,,,,
8260160000001,1625597924,0,0,1625597922,0,,256774,10201,0,0,0,0,,,,,0,,,,,,,,,
8260160000000,1625667698,,0,1625667698,0,,,8,0,,,0,,,,,0,,,,,,,,,
8260159000000,1625592495,,0,1625592495,0,,,36009,0,,,0,,,,,0,,,,,,,,,
8260158000000,1625576952,,0,1625576926,0,,,4,0,,,0,,,,,0,,,,,,,,,
8260157000002,1625926916,559000000,,1625926916,543000000,,256774,4,,,0,0,,,,8818,,0,,,,,8196273,,,
8260157000001,1625926916,499000000,,1625926916,483000000,,256774,4,,,0,0,,,,8818,,0,,,,,8196267,,,
8260157000000,1625926916,451000000,,1625926916,404000000,,256774,4,,,0,0,,,,8818,,0,,,,,8196262,,,
8260156000002,1625926892,590000000,,1625926892,570000000,,256774,4,,,0,0,,,,8818,,0,,,,,8195666,,,
8260156000001,1625926892,518000000,,1625926892,510000000,,256774,4,,,0,0,,,,8818,,0,,,,,8195661,,,
8260156000000,1625926892,483000000,,1625926892,468000000,,256774,4,,,0,0,,,,8818,,0,,,,,8195655,,,
8260155000002,1625926867,852000000,,1625926867,834000000,,256774,4,,,0,0,,,,8818,,0,,,,,8195007,,,
8260155000001,1625926867,668000000,,1625926867,651000000,,256774,4,,,0,0,,,,8818,,0,,,,,8194993,,,
8260155000000,1625926867,749000000,,1625926867,729000000,,256774,4,,,0,0,,,,8818,,0,,,,,8195001,,,
8260154000002,1625926843,808000000,,1625926843,782000000,,256774,4,,,0,0,,,,8818,,0,,,,,8194395,,,
8260154000001,1625926843,732000000,,1625926843,724000000,,256774,4,,,0,0,,,,8818,,0,,,,,8194388,,,
8260154000000,1625926843,678000000,,1625926843,652000000,,256774,4,,,0,0,,,,8818,,0,,,,,8194382,,,
8260153000005,1625926818,961000000,,1625926818,950000000,,256774,4,,,0,0,,,,8818,,0,,,,,8193741,,,
8260153000004,1625926818,995000000,,1625926818,961000000,,256774,4,,,0,0,,,,8818,,0,,,,,8193742,,,
8260153000003,1625926818,876000000,,1625926818,848000000,,256774,4,,,0,0,,,,8818,,0,,,,,8193736,,,
8260153000002,1625926818,848000000,,1625926818,822000000,,256774,4,,,0,0,,,,8818,,0,,,,,8193735,,,
8260153000001,1625926818,709000000,,1625926818,657000000,,256774,4,,,0,0,,,,8818,,0,,,,,8193727,,,
8260153000000,1625926818,657000000,,1625926818,624000000,,256774,4,,,0,0,,,,8818,,0,,,,,8193726,,,
8260152000002,1625926792,533000000,,1625926792,507000000,,256774,4,,,0,0,,,,8818,,0,,,,,8193078,,,
8260152000001,1625926792,408000000,,1625926792,382000000,,256774,4,,,0,0,,,,8818,,0,,,,,8193072,,,
8260152000000,1625926792,307000000,,1625926792,257000000,,256774,4,,,0,0,,,,8818,,0,,,,,8193065,,,
8260151000003,1625182179,,0,1625182179,0,,,8,0,,,0,,,,,0,,,,,,,,,
8260151000002,1625181778,0,0,1625181778,0,,256774,8,0,0,0,0,,,,,0,,,,,,,,,
8260151000001,1625182012,0,0,1625182012,0,,256774,8,0,0,0,0,,,,,0,,,,,,,,,
8260151000000,1625181928,0,0,1625181928,0,,256774,8,0,0,0,0,,,,,0,,,,,,,,,
8260150000000,1625181657,0,0,1625181657,0,,256774,8,0,0,0,0,,,,,0,,,,,,,,,
8260149000000,1625182231,0,0,1625182231,0,,256774,8,0,0,0,0,,,,,0,,,,,,,,,
8260148000002,1625171018,,0,1625170913,0,,,8,0,,,0,,,,,0,,,,,,,,,
8260148000001,1625171018,,0,1625170913,0,,,8,0,,,0,,,,,0,,,,,,,,,
8260148000000,1625182231,0,0,1625182231,0,,256774,8,0,0,0,0,,,,,0,,,,,,,,,
8260147000001,1625171161,0,0,1625171161,0,,256774,8,0,0,0,0,,,,,0,,,,,,,,,
8260147000000,1625182179,,0,1625182179,0,,,8,0,,,0,,,,,0,,,,,,,,,
8260146000000,1625181778,0,0,1625181778,0,,256774,8,0,0,0,0,,,,,0,,,,,,,,,
8260145000003,1625182012,0,0,1625182012,0,,256774,8,0,0,0,0,,,,,0,,,,,,,,,
8260145000002,1625181928,0,0,1625181928,0,,256774,8,0,0,0,0,,,,,0,,,,,,,,,
8260145000001,1625181657,0,0,1625181657,0,,256774,8,0,0,0,0,,,,,0,,,,,,,,,
8260145000000,1625171161,0,0,1625171161,0,,256774,8,0,0,0,0,,,,,0,,,,,,,,,
8260144000000,1625181778,0,0,1625181778,0,,256774,8,0,0,0,0,,,,,0,,,,,,,,,
8260143000000,1625181657,0,0,1625181657,0,,256774,8,0,0,0,0,,,,,0,,,,,,,,,
8260142000005,1625925489,334000000,,1625925489,325000000,,256774,4,,,0,0,,,,9247,,0,,,,,8113147,,,
8260142000004,1625925489,374000000,,1625925489,334000000,,256774,4,,,0,0,,,,9247,,0,,,,,8113148,,,
8260142000003,1625925489,209000000,,1625925489,196000000,,256774,4,,,0,0,,,,9247,,0,,,,,8113130,,,
8260142000002,1625925489,219000000,,1625925489,209000000,,256774,4,,,0,0,,,,9247,,0,,,,,8113131,,,
8260142000001,1625925489,254000000,,1625925489,244000000,,256774,4,,,0,0,,,,9247,,0,,,,,8113138,,,
8260142000000,1625925489,295000000,,1625925489,255000000,,256774,4,,,0,0,,,,9247,,0,,,,,8113141,,,
8260141000005,1625925466,75000000,,1625925466,63000000,,256774,4,,,0,0,,,,9247,,0,,,,,8112548,,,
8260141000004,1625925465,844000000,,1625925465,802000000,,256774,4,,,0,0,,,,9247,,0,,,,,8112525,,,
8260141000003,1625925465,802000000,,1625925465,781000000,,256774,4,,,0,0,,,,9247,,0,,,,,8112524,,,
8260141000002,1625925465,896000000,,1625925465,869000000,,256774,4,,,0,0,,,,9247,,0,,,,,8112530,,,
8260141000001,1625925465,740000000,,1625925465,719000000,,256774,4,,,0,0,,,,9247,,0,,,,,8112518,,,
8260141000000,1625925465,682000000,,1625925465,654000000,,256774,4,,,0,0,,,,9247,,0,,,,,8112514,,,
8260140000005,1625925443,103000000,,1625925443,73000000,,256774,4,,,0,0,,,,9247,,0,,,,,8111984,,,
8260140000004,1625925443,139000000,,1625925443,103000000,,256774,4,,,0,0,,,,9247,,0,,,,,8111985,,,
8260140000003,1625925443,24000000,,1625925443,10000000,,256774,4,,,0,0,,,,9247,,0,,,,,8111963,,,
8260140000002,1625925443,2000000,,1625925442,972000000,,256774,4,,,0,0,,,,9247,,0,,,,,8111961,,,
8260140000001,1625925442,876000000,,1625925442,852000000,,256774,4,,,0,0,,,,9247,,0,,,,,8111954,,,
8260140000000,1625925442,894000000,,1625925442,876000000,,256774,4,,,0,0,,,,9247,,0,,,,,8111955,,,
8260139000005,1625925418,502000000,,1625925418,458000000,,256774,4,,,0,0,,,,9247,,0,,,,,8111317,,,
8260139000004,1625925418,458000000,,1625925418,441000000,,256774,4,,,0,0,,,,9247,,0,,,,,8111316,,,
8260139000003,1625925418,355000000,,1625925418,329000000,,256774,4,,,0,0,,,,9247,,0,,,,,8111309,,,
8260139000002,1625925418,404000000,,1625925418,355000000,,256774,4,,,0,0,,,,9247,,0,,,,,8111310,,,
8260139000001,1625925418,252000000,,1625925418,215000000,,256774,4,,,0,0,,,,9247,,0,,,,,8111303,,,
8260139000000,1625925418,285000000,,1625925418,252000000,,256774,4,,,0,0,,,,9247,,0,,,,,8111304,,,
8260138000002,1625925392,696000000,,1625925392,657000000,,256774,4,,,0,0,,,,9247,,0,,,,,8110666,,,
8260138000001,1625925392,501000000,,1625925392,500000000,,256774,4,,,0,0,,,,9247,,0,,,,,8110649,,,
8260138000000,1625925392,592000000,,1625925392,553000000,,256774,4,,,0,0,,,,9247,,0,,,,,8110656,,,
8260137000002,1625925367,387000000,,1625925367,356000000,,256774,4,,,0,0,,,,9247,,0,,,,,8109986,,,
8260137000001,1625925367,260000000,,1625925367,234000000,,256774,4,,,0,0,,,,9247,,0,,,,,8109978,,,
8260137000000,1625925367,130000000,,1625925367,104000000,,256774,4,,,0,0,,,,9247,,0,,,,,8109970,,,
8260136000002,1625925342,370000000,,1625925342,335000000,,256774,4,,,0,0,,,,9247,,0,,,,,8109370,,,
8260136000001,1625925342,245000000,,1625925342,235000000,,256774,4,,,0,0,,,,9247,,0,,,,,8109360,,,
8260136000000,1625925342,183000000,,1625925342,153000000,,256774,4,,,0,0,,,,9247,,0,,,,,8109353,,,
8260135000002,1625925317,620000000,,1625925317,600000000,,256774,4,,,0,0,,,,9247,,0,,,,,8108747,,,
8260135000001,1625925317,438000000,,1625925317,407000000,,256774,4,,,0,0,,,,9247,,0,,,,,8108729,,,
8260135000000,1625925317,500000000,,1625925317,500000000,,256774,4,,,0,0,,,,9247,,0,,,,,8108737,,,
8260134000002,1625925293,986000000,,1625925293,965000000,,256774,4,,,0,0,,,,9247,,0,,,,,8108081,,,
8260134000001,1625925293,807000000,,1625925293,795000000,,256774,4,,,0,0,,,,9247,,0,,,,,8108052,,,
8260134000000,1625925293,886000000,,1625925293,873000000,,256774,4,,,0,0,,,,9247,,0,,,,,8108059,,,
8260133000002,1625925269,340000000,,1625925269,314000000,,256774,4,,,0,0,,,,9247,,0,,,,,8107470,,,
8260133000001,1625925269,239000000,,1625925269,220000000,,256774,4,,,0,0,,,,9247,,0,,,,,8107462,,,
8260133000000,1625925269,176000000,,1625925269,163000000,,256774,4,,,0,0,,,,9247,,0,,,,,8107455,,,
8260132000002,1625925150,399000000,,1625925150,378000000,,256774,4,,,0,0,,,,9247,,0,,,,,8104437,,,
8260132000001,1625925150,467000000,,1625925150,439000000,,256774,4,,,0,0,,,,9247,,0,,,,,8104446,,,
8260132000000,1625925150,358000000,,1625925150,338000000,,256774,4,,,0,0,,,,9247,,0,,,,,8104432,,,
8260131000002,1625925128,594000000,,1625925128,584000000,,256774,4,,,0,0,,,,9247,,0,,,,,8103840,,,
8260131000001,1625925128,533000000,,1625925128,524000000,,256774,4,,,0,0,,,,9247,,0,,,,,8103835,,,
8260131000000,1625925128,509000000,,1625925128,500000000,,256774,4,,,0,0,,,,9247,,0,,,,,8103830,,,
8260130000002,1625925105,31000000,,1625925105,0,,256774,4,,,0,0,,,,9247,,0,,,,,8103213,,,
8260130000001,1625925104,916000000,,1625925104,890000000,,256774,4,,,0,0,,,,9247,,0,,,,,8103207,,,
8260130000000,1625925104,779000000,,1625925104,753000000,,256774,4,,,0,0,,,,9247,,0,,,,,8103187,,,
8260129000002,1625925080,23000000,,1625925080,13000000,,256774,4,,,0,0,,,,9247,,0,,,,,8102607,,,
8260129000001,1625925079,912000000,,1625925079,886000000,,256774,4,,,0,0,,,,9247,,0,,,,,8102596,,,
8260129000000,1625925079,973000000,,1625925079,934000000,,256774,4,,,0,0,,,,9247,,0,,,,,8102601,,,
8260128000002,1625925056,893000000,,1625925056,883000000,,256774,4,,,0,0,,,,9247,,0,,,,,8101989,,,
8260128000001,1625925056,782000000,,1625925056,760000000,,256774,4,,,0,0,,,,9247,,0,,,,,8101963,,,
8260128000000,1625925056,838000000,,1625925056,814000000,,256774,4,,,0,0,,,,9247,,0,,,,,8101984,,,
8260127000002,1625925031,102000000,,1625925031,84000000,,256774,4,,,0,0,,,,9247,,0,,,,,8101340,,,
8260127000001,1625925030,838000000,,1625925030,814000000,,256774,4,,,0,0,,,,9247,,0,,,,,8101329,,,
8260127000000,1625925030,890000000,,1625925030,872000000,,256774,4,,,0,0,,,,9247,,0,,,,,8101334,,,
8260126000002,1625925006,1000000,,1625925005,975000000,,256774,4,,,0,0,,,,9247,,0,,,,,8100663,,,
8260126000001,1625925005,890000000,,1625925005,877000000,,256774,4,,,0,0,,,,9247,,0,,,,,8100657,,,
8260126000000,1625925005,743000000,,1625925005,737000000,,256774,4,,,0,0,,,,9247,,0,,,,,8100650,,,
8260125000001,1625924912,,,,,,,,,,,,,,,,,,,,,,,,,
8260125000000,1625924911,,,,,,,,,,,,,,,,,,,,,,,,,
8260124000000,1625691232,0,,1625691232,0,,,1,,,,,,,,,0,,,,,,,,,
8260123000000,1625691233,0,,1625691233,0,,,1,,,,,,,,,0,,,,,,,,,
8260122000001,1625924904,,,,,,,,,,,,,,,,,,,,,,,,,
8260122000000,1625690534,0,,1625690534,0,,,1,,,,,,,,,0,,,,,,,,,
8260121000001,1625924902,,,,,,,,,,,,,,,,,,,,,,,,,
8260121000000,1625690460,0,0,1625690460,0,,256774,1,0,0,0,0,2,2,,,0,,,,,,,,,
8260120000000,1625690460,0,,1625690460,0,,,1,,,,,,,,,0,,,,,,,,,
8260119000002,1625924098,441000000,,1625924098,433000000,,256774,4,,,0,0,,,,8879,,0,,,,,8100615,,,
8260119000001,1625924098,532000000,,1625924098,513000000,,256774,4,,,0,0,,,,8879,,0,,,,,8100626,,,
8260119000000,1625924098,480000000,,1625924098,459000000,,256774,4,,,0,0,,,,8879,,0,,,,,8100620,,,
8260118000002,1625923908,331000000,,1625923908,298000000,,256774,4,,,0,0,,,,8879,,0,,,,,8095849,,,
8260118000001,1625923908,199000000,,1625923908,169000000,,256774,4,,,0,0,,,,8879,,0,,,,,8095838,,,
8260118000000,1625923908,256000000,,1625923908,250000000,,256774,4,,,0,0,,,,8879,,0,,,,,8095844,,,
8260117000002,1625923885,232000000,,1625923885,223000000,,256774,4,,,0,0,,,,8879,,0,,,,,8095222,,,
8260117000001,1625923885,328000000,,1625923885,308000000,,256774,4,,,0,0,,,,8879,,0,,,,,8095233,,,
8260117000000,1625923885,258000000,,1625923885,250000000,,256774,4,,,0,0,,,,8879,,0,,,,,8095228,,,
8260116000002,1625923862,603000000,,1625923862,587000000,,256774,4,,,0,0,,,,8879,,0,,,,,8094705,,,
8260116000001,1625923862,577000000,,1625923862,546000000,,256774,4,,,0,0,,,,8879,,0,,,,,8094700,,,
8260116000000,1625923862,540000000,,1625923862,525000000,,256774,4,,,0,0,,,,8879,,0,,,,,8094695,,,
8260115000002,1625923839,651000000,,1625923839,634000000,,256774,4,,,0,0,,,,8879,,0,,,,,8094087,,,
8260115000001,1625923839,735000000,,1625923839,731000000,,256774,4,,,0,0,,,,8879,,0,,,,,8094114,,,
